2021-03-17 16:47:07	2:+25.692C
2021-03-17 16:47:10	2:+25.679C
2021-03-17 16:47:14	2:+25.667C
2021-03-17 16:47:17	2:+25.654C
2021-03-17 16:47:20	2:+25.638C
2021-03-17 16:47:23	2:+25.621C
2021-03-17 16:47:26	2:+25.605C
2021-03-17 16:47:29	2:+25.596C
2021-03-17 16:47:32	2:+25.582C
2021-03-17 16:47:35	2:+25.572C
2021-03-17 16:47:38	2:+25.556C
2021-03-17 16:47:41	2:+25.545C
2021-03-17 16:47:44	2:+25.532C
2021-03-17 16:47:48	2:+25.514C
2021-03-17 16:47:51	2:+25.506C
2021-03-17 16:47:54	2:+25.489C
2021-03-17 16:47:57	2:+25.476C
2021-03-17 16:48:00	2:+25.467C
2021-03-17 16:48:03	2:+25.461C
2021-03-17 16:48:06	2:+25.446C
2021-03-17 16:48:09	2:+25.436C
2021-03-17 16:48:12	2:+25.429C
2021-03-17 16:48:15	2:+25.417C
2021-03-17 16:48:18	2:+25.407C
2021-03-17 16:48:21	2:+25.395C
2021-03-17 16:48:25	2:+25.380C
2021-03-17 16:48:28	2:+25.370C
2021-03-17 16:48:31	2:+25.356C
2021-03-17 16:48:34	2:+25.347C
2021-03-17 16:48:37	2:+25.336C
2021-03-17 16:48:40	2:+25.324C
2021-03-17 16:48:43	2:+25.317C
2021-03-17 16:48:46	2:+25.304C
2021-03-17 16:48:49	2:+25.294C
2021-03-17 16:48:52	2:+25.281C
2021-03-17 16:48:55	2:+25.272C
2021-03-17 16:48:58	2:+25.262C
2021-03-17 16:49:02	2:+25.247C
2021-03-17 16:49:05	2:+25.243C
2021-03-17 16:49:08	2:+25.231C
2021-03-17 16:49:11	2:+25.212C
2021-03-17 16:49:14	2:+25.200C
2021-03-17 16:49:17	2:+25.183C
2021-03-17 16:49:20	2:+25.173C
2021-03-17 16:49:23	2:+25.153C
2021-03-17 16:49:26	2:+25.150C
2021-03-17 16:49:29	2:+25.140C
2021-03-17 16:49:32	2:+25.131C
2021-03-17 16:49:36	2:+25.121C
